epoch,loss,acc,val_loss,val_acc
0,1.3086738493442536,0.62725,1.5506058931350708,0.3125
0,1.3073800098896027,0.63015625,1.5234384536743164,0.375
0,1.300691952228546,0.63603125,1.4943230152130127,0.359375
0,1.3038643388748168,0.6309375,1.5815829038619995,0.265625
0,1.3023968806266786,0.63253125,1.460564374923706,0.390625
0,1.3067706696987151,0.62771875,1.5356199741363525,0.3125
0,1.3111202502250672,0.62228125,1.5459059476852417,0.359375
0,1.3060931882858275,0.62909375,1.5064775943756104,0.34375
0,1.3103053619861602,0.62359375,1.5339903831481934,0.34375
0,1.3082879312038422,0.62553125,1.5693656206130981,0.34375
0,1.3117044959068298,0.62146875,1.512100100517273,0.375
0,1.3143026053905487,0.6178125,1.5120489597320557,0.359375
0,1.3107347617149352,0.622,1.492910385131836,0.421875
0,1.3138410079479217,0.6181875,1.4809287786483765,0.421875
0,1.3173338446617127,0.61475,1.4916719198226929,0.390625
0,1.3141149587631225,0.61790625,1.5477241277694702,0.328125
0,1.309947420835495,0.62234375,1.477678656578064,0.4375
0,1.303289430618286,0.6295625,1.5788215398788452,0.28125
0,1.3019905927181243,0.62940625,1.4631214141845703,0.421875
0,1.291986370563507,0.640875,1.520251989364624,0.375
0,1.290259016275406,0.6415625,1.474234700202942,0.40625
0,1.2781152305603027,0.65475,1.485528588294983,0.390625
0,1.2747884583473206,0.65903125,1.527936577796936,0.34375
0,1.2734069085121156,0.65940625,1.5585033893585205,0.359375
0,1.2717176098823548,0.66078125,1.4957165718078613,0.390625
0,1.2844443752765655,0.64734375,1.501874566078186,0.328125
0,1.2955625858306885,0.63375,1.582255244255066,0.296875
0,1.2995804738998413,0.62975,1.5201764106750488,0.328125
0,1.3139105324745177,0.6119375,1.5047955513000488,0.375
0,1.3206716294288636,0.6065,1.4774203300476074,0.40625
0,1.3283203983306884,0.5973125,1.520151138305664,0.328125
0,1.3296016273498534,0.59653125,1.5491490364074707,0.34375
0,1.331999225616455,0.59425,1.4723459482192993,0.40625
0,1.3320364487171172,0.5921875,1.567379355430603,0.296875
0,1.3386328654289246,0.5834375,1.5562124252319336,0.3125
0,1.3346163239479065,0.5885,1.484332799911499,0.421875
0,1.3177386090755463,0.6074375,1.4802415370941162,0.40625
0,1.3081997029781343,0.6205,1.4931868314743042,0.359375
0,1.313062863111496,0.61515625,1.5619240999221802,0.28125
0,1.299766830444336,0.63090625,1.5338795185089111,0.375
1,1.262951179265976,0.66571875,1.6545016765594482,0.25
1,1.2945449805259706,0.63171875,1.6077014207839966,0.296875
1,1.3215955920219422,0.602375,1.560910940170288,0.34375
1,1.3494776179790497,0.57175,1.623250126838684,0.28125
1,1.38517316365242,0.534875,1.7478824853897095,0.15625
1,1.407043761730194,0.51253125,1.6698527336120605,0.234375
1,1.4404569098949431,0.4763125,1.5765224695205688,0.328125
1,1.47517848443985,0.43840625,1.6233808994293213,0.28125
1,1.5006790573596955,0.40921875,1.576441764831543,0.328125
1,1.5259881567955018,0.3819375,1.6543848514556885,0.25
1,1.5731162816286086,0.3315,1.6544111967086792,0.25
1,1.6268802819252015,0.2775,1.591985821723938,0.3125
1,1.6149097366333007,0.2895,1.6075280904769897,0.296875
1,1.6279537932872772,0.276375,1.6541104316711426,0.25
1,1.6366501226425172,0.267625,1.545151710510254,0.359375
1,1.6350368938446045,0.2691875,1.6075068712234497,0.296875
1,1.6383959662914276,0.2658125,1.60732901096344,0.296875
1,1.6313980865478515,0.2728125,1.6848571300506592,0.21875
1,1.6350845847129822,0.269,1.622122049331665,0.28125
1,1.6342828059196473,0.26975,1.728611707687378,0.171875
1,1.6385728960037231,0.2653125,1.6510603427886963,0.25
1,1.6338615374565124,0.268375,1.6206355094909668,0.21875
1,1.6377608449459076,0.263625,1.585890531539917,0.296875
1,1.640935576915741,0.259875,1.6197576522827148,0.265625
1,1.6253826885223388,0.27465625,1.560926914215088,0.328125
1,1.6071890697479247,0.29475,1.5138635635375977,0.34375
1,1.5672151877880096,0.33671875,1.5254424810409546,0.359375
1,1.531439633846283,0.374625,1.5330085754394531,0.328125
1,1.4940213272571563,0.41453125,1.5509382486343384,0.359375
1,1.4448909466266633,0.4673125,1.538254976272583,0.34375
1,1.4005171815156936,0.51478125,1.5472266674041748,0.3125
1,1.3476092929840089,0.57128125,1.5009671449661255,0.390625
1,1.2955807869434357,0.628625,1.4980113506317139,0.390625
1,1.2475885496139527,0.6801875,1.4692574739456177,0.40625
1,1.2082713067531585,0.72225,1.5897328853607178,0.28125
1,1.1676339730024339,0.767,1.4841398000717163,0.390625
1,1.1359327393770218,0.79946875,1.5338528156280518,0.375
1,1.1255136390924454,0.811,1.5330429077148438,0.359375
1,1.1153844304084777,0.82203125,1.5645281076431274,0.3125
1,1.1079975708723069,0.82978125,1.5738716125488281,0.265625
1,1.103980554819107,0.8335,1.592626690864563,0.28125
1,1.1072450209856033,0.82959375,1.5971720218658447,0.28125
1,1.110814738035202,0.82528125,1.4623093605041504,0.4375
1,1.1160777761936187,0.8186875,1.463477611541748,0.390625
1,1.1187529127597808,0.816125,1.5685839653015137,0.28125
1,1.1123294357061386,0.82371875,1.5373358726501465,0.359375
1,1.1177357404232025,0.816875,1.5054887533187866,0.390625
1,1.114716057896614,0.8204375,1.5253957509994507,0.34375
1,1.1197312442064284,0.81528125,1.5420401096343994,0.359375
1,1.1268934211730957,0.80671875,1.5570627450942993,0.296875
1,1.1266276298761368,0.8068125,1.5209901332855225,0.296875
1,1.1367147083282472,0.79575,1.47620689868927,0.40625
1,1.139265959739685,0.7935625,1.4090877771377563,0.5
1,1.1345652332305909,0.79809375,1.5245156288146973,0.375
1,1.1280480476617814,0.8060625,1.537416696548462,0.34375
1,1.12639845764637,0.8066875,1.4356549978256226,0.453125
1,1.1274086072444915,0.8044375,1.5056288242340088,0.375
1,1.1211611583232879,0.81128125,1.554988145828247,0.3125
1,1.1229652272462844,0.80915625,1.5810500383377075,0.265625
1,1.1141284133195877,0.81825,1.472468614578247,0.40625
1,1.1084186588525773,0.82509375,1.5092487335205078,0.359375
1,1.1123862091302872,0.81934375,1.5173786878585815,0.375
1,1.1115508831739425,0.819625,1.3914971351623535,0.546875
1,1.1183714519739152,0.81225,1.4863040447235107,0.40625
1,1.1268267027139665,0.8038125,1.4783068895339966,0.421875
1,1.1300193037986754,0.7999375,1.594953179359436,0.25
1,1.137463035583496,0.7925625,1.5488563776016235,0.328125
1,1.1393927779197692,0.79153125,1.5340077877044678,0.328125
1,1.1420611920356751,0.78875,1.624483585357666,0.25
1,1.1413299829959869,0.7890625,1.5782105922698975,0.328125
1,1.1432459734678269,0.78634375,1.5525791645050049,0.296875
1,1.1461407531499863,0.782,1.5221060514450073,0.34375
1,1.1465610991716384,0.78178125,1.4761736392974854,0.4375
1,1.1388983155488968,0.790875,1.4914236068725586,0.421875
1,1.1281156289577483,0.80240625,1.4463374614715576,0.40625
1,1.115522426366806,0.81653125,1.5129891633987427,0.34375
1,1.1145031385421753,0.8185,1.5117652416229248,0.359375
1,1.104677544593811,0.8285625,1.555679440498352,0.3125
2,1.0868406301736833,0.8434375,1.6390960216522217,0.265625
2,1.1376892753839494,0.7898125,1.576627254486084,0.328125
2,1.1839637442827224,0.74146875,1.6702600717544556,0.234375
2,1.22763951921463,0.69553125,1.7015011310577393,0.203125
2,1.276687120437622,0.64509375,1.7015365362167358,0.203125
2,1.316525645017624,0.60334375,1.5454249382019043,0.359375
2,1.366682142972946,0.55059375,1.6234828233718872,0.28125
2,1.4178604089021682,0.49584375,1.498501181602478,0.40625
2,1.4626266454458237,0.4483125,1.6859142780303955,0.21875
2,1.5117041240930558,0.39525,1.592250943183899,0.3125
2,1.5732201465368272,0.33153125,1.7015141248703003,0.203125
2,1.6271863265037536,0.2775,1.5609760284423828,0.34375
2,1.615192496061325,0.2895,1.623491883277893,0.28125
2,1.628290245294571,0.276375,1.5922520160675049,0.3125
2,1.6370205368995667,0.267625,1.6701785326004028,0.234375
2,1.6354223561286927,0.2691875,1.5610090494155884,0.34375
2,1.6387889730930327,0.2658125,1.6233677864074707,0.28125
2,1.6317862572669983,0.2728125,1.6544873714447021,0.25
2,1.6355466125011444,0.269,1.5764604806900024,0.328125
2,1.6347768967151641,0.26975,1.607532024383545,0.296875
2,1.6391801381111144,0.2653125,1.5307286977767944,0.375
2,1.6370102880001067,0.266875,1.7175401449203491,0.171875
2,1.6374050595760345,0.2659375,1.6235102415084839,0.265625
2,1.6382016594409943,0.26471875,1.5317268371582031,0.359375
2,1.6165256888866424,0.28653125,1.5979365110397339,0.296875
2,1.5709733772277832,0.33465625,1.4884710311889648,0.40625
2,1.5158081204891205,0.39196875,1.5248169898986816,0.375
2,1.4620763827562333,0.4476875,1.5666263103485107,0.328125
2,1.4100561606884003,0.50203125,1.5542688369750977,0.34375
2,1.3476309313774109,0.56703125,1.5286694765090942,0.34375
2,1.2912501273155212,0.62575,1.5026518106460571,0.390625
2,1.2266051226854324,0.69265625,1.4921382665634155,0.390625
2,1.160285573720932,0.7619375,1.5271497964859009,0.3125
2,1.1081272448301316,0.816125,1.5844337940216064,0.25
2,1.0629032319784164,0.86309375,1.4971493482589722,0.390625
2,1.0176729884147644,0.9101875,1.5685882568359375,0.3125
2,1.0081711366176604,0.91740625,1.5294301509857178,0.359375
2,1.0036736744642258,0.92165625,1.5790103673934937,0.296875
2,0.9995078600645065,0.92565625,1.5750030279159546,0.28125
2,0.9988806883096695,0.92575,1.6241415739059448,0.234375
2,1.0001848301887513,0.924,1.550619125366211,0.328125
2,1.0053052831888198,0.9185625,1.594900131225586,0.265625
2,1.0100616661310196,0.9126875,1.4659514427185059,0.390625
2,1.015500185251236,0.90696875,1.50569486618042,0.40625
2,1.014295556306839,0.908375,1.5427707433700562,0.34375
2,1.0087584162950516,0.91428125,1.5049753189086914,0.375
2,1.013559066414833,0.90921875,1.3941845893859863,0.515625
2,1.0067867532968522,0.917,1.4241516590118408,0.5
2,1.0102318991422654,0.91403125,1.4684386253356934,0.421875
2,1.0166526961326598,0.907,1.5120725631713867,0.390625
2,1.0139203065633773,0.91003125,1.513832688331604,0.375
2,1.0232894475460053,0.90028125,1.5293430089950562,0.34375
2,1.0226526437997818,0.90121875,1.4839105606079102,0.40625
2,1.0210073362588883,0.9033125,1.5006078481674194,0.375
2,1.018119408249855,0.90634375,1.5371848344802856,0.359375
2,1.0170660547018051,0.90728125,1.4890060424804688,0.453125
2,1.0225700309276582,0.9011875,1.4728330373764038,0.40625
2,1.0208470019102096,0.903125,1.5050486326217651,0.421875
2,1.022473134636879,0.90153125,1.455510139465332,0.453125
2,1.0195238808393479,0.9039375,1.4740910530090332,0.390625
2,1.016858127951622,0.90715625,1.51249098777771,0.40625
2,1.0205327464342118,0.9029375,1.553061604499817,0.390625
2,1.0188532947301865,0.904,1.49968683719635,0.40625
2,1.026311035990715,0.89621875,1.5057339668273926,0.390625
2,1.0307084834575653,0.89175,1.4969916343688965,0.40625
2,1.0315422245264054,0.89096875,1.5392076969146729,0.3125
2,1.0356411094665527,0.88665625,1.559952735900879,0.3125
2,1.0294043754339217,0.89409375,1.5968981981277466,0.296875
2,1.0298675632476806,0.8934375,1.4862812757492065,0.375
2,1.0302304755449294,0.89284375,1.5399205684661865,0.328125
2,1.0291077065467835,0.8939375,1.5677045583724976,0.296875
2,1.0318891260623932,0.891,1.5284240245819092,0.359375
2,1.031101514816284,0.89125,1.5347636938095093,0.359375
2,1.027225262403488,0.89559375,1.5109115839004517,0.390625
2,1.0199684913158418,0.90303125,1.4436265230178833,0.4375
2,1.0136426639556886,0.9093125,1.500996708869934,0.375
2,1.012766966342926,0.91003125,1.5770951509475708,0.328125
2,1.0063476135730745,0.91646875,1.5943708419799805,0.3125
